VZA VAZ SZA SAZ WV OZ AOT XA_SWIR XB_SWIR XC_SWIR 
550 1000 0 60 15 120 900 1815 5137 12283
550 1000 0 60 15 180 0 1426 59 125
550 1000 0 60 15 180 100 1462 398 2184
550 1000 0 60 15 180 200 1501 797 3868
550 1000 0 60 15 180 300 1541 1254 5362
550 1000 0 60 15 180 400 1583 1765 6722
550 1000 0 60 15 180 500 1626 2331 7979
550 1000 0 60 15 180 600 1671 2953 9152
550 1000 0 60 15 180 700 1718 3628 10254
550 1000 0 60 15 180 800 1765 4356 11296
550 1000 0 60 15 180 900 1815 5137 12283
550 1000 0 60 15 240 0 1426 59 125
550 1000 0 60 15 240 100 1462 398 2184
550 1000 0 60 15 240 200 1501 797 3868
550 1000 0 60 15 240 300 1541 1254 5362
550 1000 0 60 15 240 400 1583 1765 6722
550 1000 0 60 15 240 500 1626 2331 7979
550 1000 0 60 15 240 600 1671 2953 9152
550 1000 0 60 15 240 700 1718 3628 10254
550 1000 0 60 15 240 800 1765 4356 11296
550 1000 0 60 15 240 900 1815 5137 12283
550 1000 0 60 15 300 0 1426 59 125
550 1000 0 60 15 300 100 1462 398 2184
550 1000 0 60 15 300 200 1501 797 3868
550 1000 0 60 15 300 300 1541 1254 5362
550 1000 0 60 15 300 400 1583 1765 6722
550 1000 0 60 15 300 500 1626 2331 7979
550 1000 0 60 15 300 600 1671 2953 9152
550 1000 0 60 15 300 700 1718 3628 10254
550 1000 0 60 15 300 800 1765 4356 11296
550 1000 0 60 15 300 900 1815 5137 12283
550 1000 0 60 15 360 0 1426 59 125
550 1000 0 60 15 360 100 1462 398 2184
550 1000 0 60 15 360 200 1501 797 3868
550 1000 0 60 15 360 300 1541 1254 5362
550 1000 0 60 15 360 400 1583 1765 6722
550 1000 0 60 15 360 500 1626 2331 7979
550 1000 0 60 15 360 600 1671 2953 9152
550 1000 0 60 15 360 700 1718 3628 10254
550 1000 0 60 15 360 800 1765 4356 11296
550 1000 0 60 15 360 900 1815 5137 12283
550 1000 0 60 30 0 0 1472 59 125
550 1000 0 60 30 0 100 1509 404 2184
550 1000 0 60 30 0 200 1549 806 3868
550 1000 0 60 30 0 300 1590 1267 5362
550 1000 0 60 30 0 400 1633 1782 6722
550 1000 0 60 30 0 500 1678 2354 7979
550 1000 0 60 30 0 600 1725 2981 9152
550 1000 0 60 30 0 700 1772 3663 10254
550 1000 0 60 30 0 800 1822 4398 11296
550 1000 0 60 30 0 900 1872 5186 12283
550 1000 0 60 30 60 0 1472 59 125
550 1000 0 60 30 60 100 1509 404 2184
550 1000 0 60 30 60 200 1549 806 3868
550 1000 0 60 30 60 300 1590 1267 5362
550 1000 0 60 30 60 400 1633 1782 6722
550 1000 0 60 30 60 500 1678 2354 7979
550 1000 0 60 30 60 600 1725 2981 9152
550 1000 0 60 30 60 700 1772 3663 10254
550 1000 0 60 30 60 800 1822 4398 11296
550 1000 0 60 30 60 900 1872 5186 12283
550 1000 0 60 30 120 0 1472 59 125
550 1000 0 60 30 120 100 1509 404 2184
550 1000 0 60 30 120 200 1549 806 3868
550 1000 0 60 30 120 300 1590 1267 5362
550 1000 0 60 30 120 400 1633 1782 6722
550 1000 0 60 30 120 500 1678 2354 7979
550 1000 0 60 30 120 600 1725 2981 9152
550 1000 0 60 30 120 700 1772 3663 10254
550 1000 0 60 30 120 800 1822 4398 11296
550 1000 0 60 30 120 900 1872 5186 12283
550 1000 0 60 30 180 0 1472 59 125
550 1000 0 60 30 180 100 1509 404 2184
550 1000 0 60 30 180 200 1549 806 3868
550 1000 0 60 30 180 300 1590 1267 5362
550 1000 0 60 30 180 400 1633 1782 6722
550 1000 0 60 30 180 500 1678 2354 7979
550 1000 0 60 30 180 600 1725 2981 9152
550 1000 0 60 30 180 700 1772 3663 10254
550 1000 0 60 30 180 800 1822 4398 11296
550 1000 0 60 30 180 900 1872 5186 12283
550 1000 0 60 30 240 0 1472 59 125
550 1000 0 60 30 240 100 1509 404 2184
550 1000 0 60 30 240 200 1549 806 3868
550 1000 0 60 30 240 300 1590 1267 5362
550 1000 0 60 30 240 400 1633 1782 6722
550 1000 0 60 30 240 500 1678 2354 7979
550 1000 0 60 30 240 600 1725 2981 9152
550 1000 0 60 30 240 700 1772 3663 10254
550 1000 0 60 30 240 800 1822 4398 11296
550 1000 0 60 30 240 900 1872 5186 12283
550 1000 0 60 30 300 0 1472 59 125
550 1000 0 60 30 300 100 1509 404 2184
550 1000 0 60 30 300 200 1549 806 3868
550 1000 0 60 30 300 300 1590 1267 5362
550 1000 0 60 30 300 400 1633 1782 6722
550 1000 0 60 30 300 500 1678 2354 7979
550 1000 0 60 30 300 600 1725 2981 9152
550 1000 0 60 30 300 700 1772 3663 10254
550 1000 0 60 30 300 800 1822 4398 11296
550 1000 0 60 30 300 900 1872 5186 12283
550 1000 0 60 30 360 0 1472 59 125
550 1000 0 60 30 360 100 1509 404 2184
550 1000 0 60 30 360 200 1549 806 3868
550 1000 0 60 30 360 300 1590 1267 5362
550 1000 0 60 30 360 400 1633 1782 6722
550 1000 0 60 30 360 500 1678 2354 7979
550 1000 0 60 30 360 600 1725 2981 9152
550 1000 0 60 30 360 700 1772 3663 10254
550 1000 0 60 30 360 800 1822 4398 11296
550 1000 0 60 30 360 900 1872 5186 12283
550 1000 0 60 45 0 0 1506 62 125
550 1000 0 60 45 0 100 1545 408 2184
550 1000 0 60 45 0 200 1585 813 3868
550 1000 0 60 45 0 300 1628 1276 5362
550 1000 0 60 45 0 400 1671 1795 6722
550 1000 0 60 45 0 500 1718 2370 7979
550 1000 0 60 45 0 600 1765 3001 9152
550 1000 0 60 45 0 700 1814 3687 10254
550 1000 0 60 45 0 800 1865 4427 11296
550 1000 0 60 45 0 900 1916 5220 12283
550 1000 0 60 45 60 0 1506 62 125
550 1000 0 60 45 60 100 1545 408 2184
550 1000 0 60 45 60 200 1585 813 3868
550 1000 0 60 45 60 300 1628 1276 5362
550 1000 0 60 45 60 400 1671 1795 6722
550 1000 0 60 45 60 500 1718 2370 7979
550 1000 0 60 45 60 600 1765 3001 9152
550 1000 0 60 45 60 700 1814 3687 10254
550 1000 0 60 45 60 800 1865 4427 11296
550 1000 0 60 45 60 900 1916 5220 12283
550 1000 0 60 45 120 0 1506 62 125
550 1000 0 60 45 120 100 1545 408 2184
550 1000 0 60 45 120 200 1585 813 3868
550 1000 0 60 45 120 300 1628 1276 5362
550 1000 0 60 45 120 400 1671 1795 6722
550 1000 0 60 45 120 500 1718 2370 7979
550 1000 0 60 45 120 600 1765 3001 9152
550 1000 0 60 45 120 700 1814 3687 10254
550 1000 0 60 45 120 800 1865 4427 11296
550 1000 0 60 45 120 900 1916 5220 12283
550 1000 0 60 45 180 0 1506 62 125
550 1000 0 60 45 180 100 1545 408 2184
550 1000 0 60 45 180 200 1585 813 3868
550 1000 0 60 45 180 300 1628 1276 5362
550 1000 0 60 45 180 400 1671 1795 6722
550 1000 0 60 45 180 500 1718 2370 7979
550 1000 0 60 45 180 600 1765 3001 9152
550 1000 0 60 45 180 700 1814 3687 10254
550 1000 0 60 45 180 800 1865 4427 11296
550 1000 0 60 45 180 900 1916 5220 12283
550 1000 0 60 45 240 0 1506 62 125
550 1000 0 60 45 240 100 1545 408 2184
550 1000 0 60 45 240 200 1585 813 3868
550 1000 0 60 45 240 300 1628 1276 5362
550 1000 0 60 45 240 400 1671 1795 6722
550 1000 0 60 45 240 500 1718 2370 7979
550 1000 0 60 45 240 600 1765 3001 9152
550 1000 0 60 45 240 700 1814 3687 10254
550 1000 0 60 45 240 800 1865 4427 11296
550 1000 0 60 45 240 900 1916 5220 12283
550 1000 0 60 45 300 0 1506 62 125
550 1000 0 60 45 300 100 1545 408 2184
550 1000 0 60 45 300 200 1585 813 3868
550 1000 0 60 45 300 300 1628 1276 5362
550 1000 0 60 45 300 400 1671 1795 6722
550 1000 0 60 45 300 500 1718 2370 7979
550 1000 0 60 45 300 600 1765 3001 9152
550 1000 0 60 45 300 700 1814 3687 10254
550 1000 0 60 45 300 800 1865 4427 11296
550 1000 0 60 45 300 900 1916 5220 12283
550 1000 0 60 45 360 0 1506 62 125
550 1000 0 60 45 360 100 1545 408 2184
550 1000 0 60 45 360 200 1585 813 3868
550 1000 0 60 45 360 300 1628 1276 5362
550 1000 0 60 45 360 400 1671 1795 6722
550 1000 0 60 45 360 500 1718 2370 7979
550 1000 0 60 45 360 600 1765 3001 9152
550 1000 0 60 45 360 700 1814 3687 10254
550 1000 0 60 45 360 800 1865 4427 11296
550 1000 0 60 45 360 900 1916 5220 12283
550 1000 0 60 60 0 0 1535 63 125
550 1000 0 60 60 0 100 1574 411 2184
550 1000 0 60 60 0 200 1615 817 3868
550 1000 0 60 60 0 300 1659 1283 5362
550 1000 0 60 60 0 400 1704 1805 6722
550 1000 0 60 60 0 500 1751 2383 7979
550 1000 0 60 60 0 600 1799 3017 9152
550 1000 0 60 60 0 700 1849 3706 10254
550 1000 0 60 60 0 800 1900 4450 11296
550 1000 0 60 60 0 900 1952 5247 12283
550 1000 0 60 60 60 0 1535 63 125
550 1000 0 60 60 60 100 1574 411 2184
550 1000 0 60 60 60 200 1615 817 3868
550 1000 0 60 60 60 300 1659 1283 5362
550 1000 0 60 60 60 400 1704 1805 6722
550 1000 0 60 60 60 500 1751 2383 7979
550 1000 0 60 60 60 600 1799 3017 9152
550 1000 0 60 60 60 700 1849 3706 10254
550 1000 0 60 60 60 800 1900 4450 11296
550 1000 0 60 60 60 900 1952 5247 12283
550 1000 0 60 60 120 0 1535 63 125
550 1000 0 60 60 120 100 1574 411 2184
550 1000 0 60 60 120 200 1615 817 3868
550 1000 0 60 60 120 300 1659 1283 5362
550 1000 0 60 60 120 400 1704 1805 6722
550 1000 0 60 60 120 500 1751 2383 7979
550 1000 0 60 60 120 600 1799 3017 9152
550 1000 0 60 60 120 700 1849 3706 10254
550 1000 0 60 60 120 800 1900 4450 11296
550 1000 0 60 60 120 900 1952 5247 12283
550 1000 0 60 60 180 0 1535 63 125
550 1000 0 60 60 180 100 1574 411 2184
550 1000 0 60 60 180 200 1615 817 3868
550 1000 0 60 60 180 300 1659 1283 5362
550 1000 0 60 60 180 400 1704 1805 6722
550 1000 0 60 60 180 500 1751 2383 7979
550 1000 0 60 60 180 600 1799 3017 9152
550 1000 0 60 60 180 700 1849 3706 10254
550 1000 0 60 60 180 800 1900 4450 11296
550 1000 0 60 60 180 900 1952 5247 12283
550 1000 0 60 60 240 0 1535 63 125
550 1000 0 60 60 240 100 1574 411 2184
550 1000 0 60 60 240 200 1615 817 3868
550 1000 0 60 60 240 300 1659 1283 5362
550 1000 0 60 60 240 400 1704 1805 6722
550 1000 0 60 60 240 500 1751 2383 7979
550 1000 0 60 60 240 600 1799 3017 9152
550 1000 0 60 60 240 700 1849 3706 10254
550 1000 0 60 60 240 800 1900 4450 11296
550 1000 0 60 60 240 900 1952 5247 12283
550 1000 0 60 60 300 0 1535 63 125
550 1000 0 60 60 300 100 1574 411 2184
550 1000 0 60 60 300 200 1615 817 3868
550 1000 0 60 60 300 300 1659 1283 5362
550 1000 0 60 60 300 400 1704 1805 6722
550 1000 0 60 60 300 500 1751 2383 7979
550 1000 0 60 60 300 600 1799 3017 9152
550 1000 0 60 60 300 700 1849 3706 10254
550 1000 0 60 60 300 800 1900 4450 11296
550 1000 0 60 60 300 900 1952 5247 12283
550 1000 0 60 60 360 0 1535 63 125
550 1000 0 60 60 360 100 1574 411 2184
550 1000 0 60 60 360 200 1615 817 3868
550 1000 0 60 60 360 300 1659 1283 5362
550 1000 0 60 60 360 400 1704 1805 6722
550 1000 0 60 60 360 500 1751 2383 7979
550 1000 0 60 60 360 600 1799 3017 9152
550 1000 0 60 60 360 700 1849 3706 10254
550 1000 0 60 60 360 800 1900 4450 11296
550 1000 0 60 60 360 900 1952 5247 12283
550 1000 0 60 75 0 0 1560 64 125
550 1000 0 60 75 0 100 1600 413 2184
550 1000 0 60 75 0 200 1642 822 3868
550 1000 0 60 75 0 300 1686 1289 5362
550 1000 0 60 75 0 400 1731 1813 6722
550 1000 0 60 75 0 500 1779 2394 7979
550 1000 0 60 75 0 600 1828 3031 9152
550 1000 0 60 75 0 700 1879 3723 10254
550 1000 0 60 75 0 800 1931 4469 11296
550 1000 0 60 75 0 900 1985 5270 12283
550 1000 0 60 75 60 0 1560 64 125
550 1000 0 60 75 60 100 1600 413 2184
550 1000 0 60 75 60 200 1642 822 3868
550 1000 0 60 75 60 300 1686 1289 5362
550 1000 0 60 75 60 400 1731 1813 6722
550 1000 0 60 75 60 500 1779 2394 7979
550 1000 0 60 75 60 600 1828 3031 9152
550 1000 0 60 75 60 700 1879 3723 10254
550 1000 0 60 75 60 800 1931 4469 11296
550 1000 0 60 75 60 900 1985 5270 12283
550 1000 0 60 75 120 0 1560 64 125
550 1000 0 60 75 120 100 1600 413 2184
550 1000 0 60 75 120 200 1642 822 3868
550 1000 0 60 75 120 300 1686 1289 5362
550 1000 0 60 75 120 400 1731 1813 6722
550 1000 0 60 75 120 500 1779 2394 7979
550 1000 0 60 75 120 600 1828 3031 9152
550 1000 0 60 75 120 700 1879 3723 10254
550 1000 0 60 75 120 800 1931 4469 11296
550 1000 0 60 75 120 900 1985 5270 12283
550 1000 0 60 75 180 0 1560 64 125
550 1000 0 60 75 180 100 1600 413 2184
550 1000 0 60 75 180 200 1642 822 3868
550 1000 0 60 75 180 300 1686 1289 5362
550 1000 0 60 75 180 400 1731 1813 6722
550 1000 0 60 75 180 500 1779 2394 7979
550 1000 0 60 75 180 600 1828 3031 9152
550 1000 0 60 75 180 700 1879 3723 10254
550 1000 0 60 75 180 800 1931 4469 11296
550 1000 0 60 75 180 900 1985 5270 12283
550 1000 0 60 75 240 0 1560 64 125
550 1000 0 60 75 240 100 1600 413 2184
550 1000 0 60 75 240 200 1642 822 3868
550 1000 0 60 75 240 300 1686 1289 5362
550 1000 0 60 75 240 400 1731 1813 6722
550 1000 0 60 75 240 500 1779 2394 7979
550 1000 0 60 75 240 600 1828 3031 9152
550 1000 0 60 75 240 700 1879 3723 10254
550 1000 0 60 75 240 800 1931 4469 11296
550 1000 0 60 75 240 900 1985 5270 12283
550 1000 0 60 75 300 0 1560 64 125
550 1000 0 60 75 300 100 1600 413 2184
550 1000 0 60 75 300 200 1642 822 3868
550 1000 0 60 75 300 300 1686 1289 5362
550 1000 0 60 75 300 400 1731 1813 6722
550 1000 0 60 75 300 500 1779 2394 7979
550 1000 0 60 75 300 600 1828 3031 9152
550 1000 0 60 75 300 700 1879 3723 10254
550 1000 0 60 75 300 800 1931 4469 11296
550 1000 0 60 75 300 900 1985 5270 12283
550 1000 0 60 75 360 0 1560 64 125
550 1000 0 60 75 360 100 1600 413 2184
550 1000 0 60 75 360 200 1642 822 3868
550 1000 0 60 75 360 300 1686 1289 5362
550 1000 0 60 75 360 400 1731 1813 6722
550 1000 0 60 75 360 500 1779 2394 7979
550 1000 0 60 75 360 600 1828 3031 9152
550 1000 0 60 75 360 700 1879 3723 10254
550 1000 0 60 75 360 800 1931 4469 11296
550 1000 0 60 75 360 900 1985 5270 12283
550 1000 0 60 90 0 0 1583 65 125
550 1000 0 60 90 0 100 1623 415 2184
550 1000 0 60 90 0 200 1666 825 3868
550 1000 0 60 90 0 300 1710 1295 5362
550 1000 0 60 90 0 400 1756 1820 6722
550 1000 0 60 90 0 500 1805 2403 7979
550 1000 0 60 90 0 600 1855 3042 9152
550 1000 0 60 90 0 700 1906 3737 10254
550 1000 0 60 90 0 800 1959 4486 11296
550 1000 0 60 90 0 900 2014 5290 12283
550 1000 0 60 90 60 0 1583 65 125
550 1000 0 60 90 60 100 1623 415 2184
550 1000 0 60 90 60 200 1666 825 3868
550 1000 0 60 90 60 300 1710 1295 5362
550 1000 0 60 90 60 400 1756 1820 6722
550 1000 0 60 90 60 500 1805 2403 7979
550 1000 0 60 90 60 600 1855 3042 9152
550 1000 0 60 90 60 700 1906 3737 10254
550 1000 0 60 90 60 800 1959 4486 11296
550 1000 0 60 90 60 900 2014 5290 12283
550 1000 0 60 90 120 0 1583 65 125
550 1000 0 60 90 120 100 1623 415 2184
550 1000 0 60 90 120 200 1666 825 3868
550 1000 0 60 90 120 300 1710 1295 5362
550 1000 0 60 90 120 400 1756 1820 6722
550 1000 0 60 90 120 500 1805 2403 7979
550 1000 0 60 90 120 600 1855 3042 9152
550 1000 0 60 90 120 700 1906 3737 10254
550 1000 0 60 90 120 800 1959 4486 11296
550 1000 0 60 90 120 900 2014 5290 12283
550 1000 0 60 90 180 0 1583 65 125
550 1000 0 60 90 180 100 1623 415 2184
550 1000 0 60 90 180 200 1666 825 3868
550 1000 0 60 90 180 300 1710 1295 5362
550 1000 0 60 90 180 400 1756 1820 6722
550 1000 0 60 90 180 500 1805 2403 7979
550 1000 0 60 90 180 600 1855 3042 9152
550 1000 0 60 90 180 700 1906 3737 10254
550 1000 0 60 90 180 800 1959 4486 11296
550 1000 0 60 90 180 900 2014 5290 12283
550 1000 0 60 90 240 0 1583 65 125
550 1000 0 60 90 240 100 1623 415 2184
550 1000 0 60 90 240 200 1666 825 3868
550 1000 0 60 90 240 300 1710 1295 5362
550 1000 0 60 90 240 400 1756 1820 6722
550 1000 0 60 90 240 500 1805 2403 7979
550 1000 0 60 90 240 600 1855 3042 9152
550 1000 0 60 90 240 700 1906 3737 10254
550 1000 0 60 90 240 800 1959 4486 11296
550 1000 0 60 90 240 900 2014 5290 12283
550 1000 0 60 90 300 0 1583 65 125
550 1000 0 60 90 300 100 1623 415 2184
550 1000 0 60 90 300 200 1666 825 3868
550 1000 0 60 90 300 300 1710 1295 5362
550 1000 0 60 90 300 400 1756 1820 6722
550 1000 0 60 90 300 500 1805 2403 7979
550 1000 0 60 90 300 600 1855 3042 9152
550 1000 0 60 90 300 700 1906 3737 10254
550 1000 0 60 90 300 800 1959 4486 11296
550 1000 0 60 90 300 900 2014 5290 12283
550 1000 0 60 90 360 0 1583 65 125
550 1000 0 60 90 360 100 1623 415 2184
550 1000 0 60 90 360 200 1666 825 3868
550 1000 0 60 90 360 300 1710 1295 5362
550 1000 0 60 90 360 400 1756 1820 6722
550 1000 0 60 90 360 500 1805 2403 7979
550 1000 0 60 90 360 600 1855 3042 9152
550 1000 0 60 90 360 700 1906 3737 10254
550 1000 0 60 90 360 800 1959 4486 11296
550 1000 0 60 90 360 900 2014 5290 12283
550 1000 0 120 0 0 0 1336 55 125
550 1000 0 120 0 0 100 1370 387 2184
550 1000 0 120 0 0 200 1406 777 3868
550 1000 0 120 0 0 300 1444 1222 5362
550 1000 0 120 0 0 400 1483 1721 6722
550 1000 0 120 0 0 500 1524 2274 7979
550 1000 0 120 0 0 600 1566 2881 9152
550 1000 0 120 0 0 700 1610 3540 10254
550 1000 0 120 0 0 800 1654 4250 11296
550 1000 0 120 0 0 900 1700 5013 12283
550 1000 0 120 0 60 0 1336 55 125
550 1000 0 120 0 60 100 1370 387 2184
550 1000 0 120 0 60 200 1406 777 3868
550 1000 0 120 0 60 300 1444 1222 5362
550 1000 0 120 0 60 400 1483 1721 6722
550 1000 0 120 0 60 500 1524 2274 7979
550 1000 0 120 0 60 600 1566 2881 9152
550 1000 0 120 0 60 700 1610 3540 10254
550 1000 0 120 0 60 800 1654 4250 11296
550 1000 0 120 0 60 900 1700 5013 12283
550 1000 0 120 0 120 0 1336 55 125
550 1000 0 120 0 120 100 1370 387 2184
550 1000 0 120 0 120 200 1406 777 3868
550 1000 0 120 0 120 300 1444 1222 5362
550 1000 0 120 0 120 400 1483 1721 6722
550 1000 0 120 0 120 500 1524 2274 7979
550 1000 0 120 0 120 600 1566 2881 9152
550 1000 0 120 0 120 700 1610 3540 10254
550 1000 0 120 0 120 800 1654 4250 11296
550 1000 0 120 0 120 900 1700 5013 12283
550 1000 0 120 0 180 0 1336 55 125
550 1000 0 120 0 180 100 1370 387 2184
550 1000 0 120 0 180 200 1406 777 3868
550 1000 0 120 0 180 300 1444 1222 5362
550 1000 0 120 0 180 400 1483 1721 6722
550 1000 0 120 0 180 500 1524 2274 7979
550 1000 0 120 0 180 600 1566 2881 9152
550 1000 0 120 0 180 700 1610 3540 10254
550 1000 0 120 0 180 800 1654 4250 11296
550 1000 0 120 0 180 900 1700 5013 12283
550 1000 0 120 0 240 0 1336 55 125
550 1000 0 120 0 240 100 1370 387 2184
550 1000 0 120 0 240 200 1406 777 3868
550 1000 0 120 0 240 300 1444 1222 5362
550 1000 0 120 0 240 400 1483 1721 6722
550 1000 0 120 0 240 500 1524 2274 7979
550 1000 0 120 0 240 600 1566 2881 9152
550 1000 0 120 0 240 700 1610 3540 10254
550 1000 0 120 0 240 800 1654 4250 11296
550 1000 0 120 0 240 900 1700 5013 12283
550 1000 0 120 0 300 0 1336 55 125
550 1000 0 120 0 300 100 1370 387 2184
550 1000 0 120 0 300 200 1406 777 3868
550 1000 0 120 0 300 300 1444 1222 5362
550 1000 0 120 0 300 400 1483 1721 6722
550 1000 0 120 0 300 500 1524 2274 7979
550 1000 0 120 0 300 600 1566 2881 9152
550 1000 0 120 0 300 700 1610 3540 10254
550 1000 0 120 0 300 800 1654 4250 11296
550 1000 0 120 0 300 900 1700 5013 12283
550 1000 0 120 0 360 0 1336 55 125
550 1000 0 120 0 360 100 1370 387 2184
550 1000 0 120 0 360 200 1406 777 3868
550 1000 0 120 0 360 300 1444 1222 5362
550 1000 0 120 0 360 400 1483 1721 6722
550 1000 0 120 0 360 500 1524 2274 7979
550 1000 0 120 0 360 600 1566 2881 9152
550 1000 0 120 0 360 700 1610 3540 10254
550 1000 0 120 0 360 800 1654 4250 11296
550 1000 0 120 0 360 900 1700 5013 12283
550 1000 0 120 15 0 0 1426 59 125
550 1000 0 120 15 0 100 1462 398 2184
550 1000 0 120 15 0 200 1501 797 3868
550 1000 0 120 15 0 300 1541 1254 5362
550 1000 0 120 15 0 400 1583 1765 6722
550 1000 0 120 15 0 500 1626 2331 7979
550 1000 0 120 15 0 600 1671 2953 9152
550 1000 0 120 15 0 700 1718 3628 10254
550 1000 0 120 15 0 800 1765 4356 11296
550 1000 0 120 15 0 900 1815 5137 12283
550 1000 0 120 15 60 0 1426 59 125
550 1000 0 120 15 60 100 1462 398 2184
550 1000 0 120 15 60 200 1501 797 3868
550 1000 0 120 15 60 300 1541 1254 5362
550 1000 0 120 15 60 400 1583 1765 6722
550 1000 0 120 15 60 500 1626 2331 7979
550 1000 0 120 15 60 600 1671 2953 9152
550 1000 0 120 15 60 700 1718 3628 10254
550 1000 0 120 15 60 800 1765 4356 11296
550 1000 0 120 15 60 900 1815 5137 12283
550 1000 0 120 15 120 0 1426 59 125
550 1000 0 120 15 120 100 1462 398 2184
550 1000 0 120 15 120 200 1501 797 3868
550 1000 0 120 15 120 300 1541 1254 5362
550 1000 0 120 15 120 400 1583 1765 6722
550 1000 0 120 15 120 500 1626 2331 7979
550 1000 0 120 15 120 600 1671 2953 9152
550 1000 0 120 15 120 700 1718 3628 10254
550 1000 0 120 15 120 800 1765 4356 11296
550 1000 0 120 15 120 900 1815 5137 12283
550 1000 0 120 15 180 0 1426 59 125
550 1000 0 120 15 180 100 1462 398 2184
550 1000 0 120 15 180 200 1501 797 3868
550 1000 0 120 15 180 300 1541 1254 5362
550 1000 0 120 15 180 400 1583 1765 6722
550 1000 0 120 15 180 500 1626 2331 7979
550 1000 0 120 15 180 600 1671 2953 9152
550 1000 0 120 15 180 700 1718 3628 10254
550 1000 0 120 15 180 800 1765 4356 11296
550 1000 0 120 15 180 900 1815 5137 12283
550 1000 0 120 15 240 0 1426 59 125
550 1000 0 120 15 240 100 1462 398 2184
550 1000 0 120 15 240 200 1501 797 3868
550 1000 0 120 15 240 300 1541 1254 5362
550 1000 0 120 15 240 400 1583 1765 6722
550 1000 0 120 15 240 500 1626 2331 7979
550 1000 0 120 15 240 600 1671 2953 9152
550 1000 0 120 15 240 700 1718 3628 10254
550 1000 0 120 15 240 800 1765 4356 11296
550 1000 0 120 15 240 900 1815 5137 12283
550 1000 0 120 15 300 0 1426 59 125
550 1000 0 120 15 300 100 1462 398 2184
550 1000 0 120 15 300 200 1501 797 3868
550 1000 0 120 15 300 300 1541 1254 5362
550 1000 0 120 15 300 400 1583 1765 6722
550 1000 0 120 15 300 500 1626 2331 7979
550 1000 0 120 15 300 600 1671 2953 9152
550 1000 0 120 15 300 700 1718 3628 10254
550 1000 0 120 15 300 800 1765 4356 11296
550 1000 0 120 15 300 900 1815 5137 12283
550 1000 0 120 15 360 0 1426 59 125
550 1000 0 120 15 360 100 1462 398 2184
550 1000 0 120 15 360 200 1501 797 3868
550 1000 0 120 15 360 300 1541 1254 5362
550 1000 0 120 15 360 400 1583 1765 6722
550 1000 0 120 15 360 500 1626 2331 7979
550 1000 0 120 15 360 600 1671 2953 9152
550 1000 0 120 15 360 700 1718 3628 10254
550 1000 0 120 15 360 800 1765 4356 11296
550 1000 0 120 15 360 900 1815 5137 12283
550 1000 0 120 30 0 0 1472 59 125
550 1000 0 120 30 0 100 1509 404 2184
550 1000 0 120 30 0 200 1549 806 3868
550 1000 0 120 30 0 300 1590 1267 5362
550 1000 0 120 30 0 400 1633 1782 6722
550 1000 0 120 30 0 500 1678 2354 7979
550 1000 0 120 30 0 600 1725 2981 9152
550 1000 0 120 30 0 700 1772 3663 10254
550 1000 0 120 30 0 800 1822 4398 11296
550 1000 0 120 30 0 900 1872 5186 12283
550 1000 0 120 30 60 0 1472 59 125
550 1000 0 120 30 60 100 1509 404 2184
550 1000 0 120 30 60 200 1549 806 3868
550 1000 0 120 30 60 300 1590 1267 5362
550 1000 0 120 30 60 400 1633 1782 6722
550 1000 0 120 30 60 500 1678 2354 7979
550 1000 0 120 30 60 600 1725 2981 9152
550 1000 0 120 30 60 700 1772 3663 10254
550 1000 0 120 30 60 800 1822 4398 11296
550 1000 0 120 30 60 900 1872 5186 12283
550 1000 0 120 30 120 0 1472 59 125
550 1000 0 120 30 120 100 1509 404 2184
550 1000 0 120 30 120 200 1549 806 3868
550 1000 0 120 30 120 300 1590 1267 5362
550 1000 0 120 30 120 400 1633 1782 6722
550 1000 0 120 30 120 500 1678 2354 7979
550 1000 0 120 30 120 600 1725 2981 9152
550 1000 0 120 30 120 700 1772 3663 10254
550 1000 0 120 30 120 800 1822 4398 11296
550 1000 0 120 30 120 900 1872 5186 12283
550 1000 0 120 30 180 0 1472 59 125
550 1000 0 120 30 180 100 1509 404 2184
550 1000 0 120 30 180 200 1549 806 3868
550 1000 0 120 30 180 300 1590 1267 5362
550 1000 0 120 30 180 400 1633 1782 6722
550 1000 0 120 30 180 500 1678 2354 7979
550 1000 0 120 30 180 600 1725 2981 9152
550 1000 0 120 30 180 700 1772 3663 10254
550 1000 0 120 30 180 800 1822 4398 11296
550 1000 0 120 30 180 900 1872 5186 12283
550 1000 0 120 30 240 0 1472 59 125
550 1000 0 120 30 240 100 1509 404 2184
